price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon,district
63000000,17.958645284355807,73.0,2,4,16,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/307250726/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
75000000,18.132998671500584,114.0,3,7,14,метро Добрынинская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/275799887/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
77000000,18.15931597981796,114.0,3,7,14,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/312624505/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
85000000,18.258161814454592,97.5,3,3,16,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/288826717/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
90000000,18.31532022829454,112.6,3,6,14,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/311186654/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
58500000,17.884537312202085,73.0,3,3,11,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/306786690/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
92500000,18.34271920248265,112.0,4,11,16,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/304296850/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
72000000,18.09217667698033,106.4,3,4,16,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314584550/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
85000000,18.258161814454592,94.5,3,3,12,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314209630/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
85000000,18.258161814454592,98.0,3,3,17,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316744286/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
85000000,18.258161814454592,97.5,3,3,14,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/307896324/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
89000000,18.30414692769641,99.0,3,6,17,метро Шаболовская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/310022031/,"Мытная ул., 7с1",55.722142,37.618569,район Замоскворечье
130000000,18.683045008419857,125.0,3,2,5,метро Добрынинская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/310776672/,"Большой Ордынский пер., 4С4",55.73549,37.625864,район Замоскворечье
130000000,18.683045008419857,122.1,3,2,6,метро Добрынинская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/310915198/,"Большой Ордынский пер., 4С4",55.73549,37.625864,район Замоскворечье
130000000,18.683045008419857,123.0,3,2,6,метро Полянка,10 минут пешком,1,10,https://www.cian.ru/sale/flat/316333168/,"Большой Ордынский пер., 4С4",55.73549,37.625864,район Замоскворечье
14500000,16.489659207390805,42.3,2,2,9,метро Добрынинская,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/316464923/,"Дубининская ул., 65К2",55.716717,37.634865,район Даниловский
61120000,17.92834970282254,152.8,4,5,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308342982/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
62500000,17.95067711470663,152.5,4,10,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022586/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
60270000,17.914345025459227,143.5,4,9,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308347998/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
62600000,17.952275836070328,156.5,4,7,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308449104/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
60600000,17.919805451039544,144.3,4,12,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022609/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
57840000,17.873191135814782,144.6,4,3,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308342623/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
60200000,17.91318291027905,143.5,4,8,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314021847/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
60200000,17.91318291027905,143.4,4,10,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022568/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
60690000,17.921289497812037,144.5,4,8,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022378/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
62360000,17.94843460215385,152.1,4,9,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022555/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
62500000,17.95067711470663,152.4,4,8,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022437/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
63700000,17.96969512054239,155.4,4,9,29,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/314022531/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
68000000,18.03501826314038,131.0,4,5,22,метро Добрынинская,14 минут пешком,1,14,https://www.cian.ru/sale/flat/300208652/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
57900000,17.874227942543225,144.0,4,16,28,метро Шаболовская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/308151569/,"Мытная ул., 40к3",55.722781,37.61468,район Якиманка
20900000,16.855259716935038,55.0,3,2,8,метро Добрынинская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315050909/,"Дубининская ул., 11С2",55.728023,37.638431,район Замоскворечье
31300000,17.25912865551038,82.1,3,7,7,метро Добрынинская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/304392513/,"Хавская ул., 3",55.71876,37.613943,район Даниловский
18500000,16.733281290048552,36.0,2,6,9,метро Добрынинская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/313049027/,"Новокузнецкая ул., 35-37С1",55.733046,37.635224,район Замоскворечье
18900000,16.75467248002987,40.0,2,10,12,метро Добрынинская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/315781248/,"Мытная ул., 46/2С1",55.720814,37.616997,район Якиманка
60000000,17.909855120186375,96.2,4,5,5,метро Добрынинская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316529212/,"Пятницкая ул., 43С3",55.737542,37.629295,район Замоскворечье
70000000,18.064005800013632,93.0,4,4,5,метро Полянка,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316036454/,"Пятницкая ул., 43С3",55.737542,37.629295,район Замоскворечье
27300000,17.12239726015519,72.0,3,6,8,метро Добрынинская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314142204/,"Люсиновская ул., 36/50",55.722299,37.621543,район Замоскворечье
20000000,16.811242831518264,35.0,1,6,12,метро Добрынинская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/313476011/,"3-й Монетчиковский пер., 17",55.73108,37.629816,район Замоскворечье
20200000,16.821193162371433,38.8,2,3,12,метро Добрынинская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/298883986/,"3-й Монетчиковский пер., 17",55.73108,37.629816,район Замоскворечье
13850000,16.443795790597623,33.0,1,1,9,метро Добрынинская,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315593855/,"Донская ул., 25С1",55.721645,37.606658,район Якиманка
35000000,17.37085861945369,86.2,4,13,16,метро Добрынинская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/315953823/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
15500000,16.556350581889475,34.1,1,8,16,метро Добрынинская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/316210248/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
32000000,17.281246460764002,87.7,4,15,16,метро Добрынинская,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/264260601/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
22000000,16.90655301132259,51.9,2,8,14,метро Шаболовская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/312645225/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
32000000,17.281246460764002,87.7,3,15,16,метро Шаболовская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/309201455/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
32500000,17.296750647299966,86.6,4,14,16,метро Шаболовская,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/308562342/,"Большая Тульская ул., 2",55.709018,37.62077,район Даниловский
120000000,18.60300230074632,135.0,4,16,22,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/308210204/,"Мытная ул., 40к1",55.722948,37.616234,район Якиманка
97500000,18.39536293596808,143.5,4,15,30,метро Добрынинская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316028792/,"Мытная ул., 40к1",55.722948,37.616234,район Якиманка
